,Area,Latitude,Longitude,VenueName,VenueLatitude,VenueLongitude,VenueCategory
0,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Naturals Ice Cream,28.634455305513185,77.22213885818994,Ice Cream Shop
1,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Haveli Dharampura,28.65324701401681,77.232309176437,Hotel
2,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Panchayat Paan Parlour,28.634073264989183,77.22264498769991,Indian Restaurant
3,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Sagar Ratna,28.635487253836967,77.22064969494076,Indian Restaurant
4,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Immigrants Project - A Cafe in History,28.634055048338602,77.21886681496603,Café
5,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Warehouse Cafe,28.633775293123456,77.22101540430111,Lounge
6,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Nizam's Kathi Kabab | निजा़म काठी कबाब,28.634857957123064,77.21946245007211,Indian Restaurant
7,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Connaught Place | कनॉट प्लेस (Connaught Place),28.6327309443951,77.22001768275413,Plaza
8,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,bloomrooms @ New Delhi Railway Station,28.64553655967833,77.21770059555993,Hotel
9,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Rajdhani Thali,28.62999946326596,77.2204011327264,Indian Restaurant
10,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Fabindia,28.63201193420627,77.21772910740421,Clothing Store
11,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Odeon Social,28.634414197963707,77.22093550978948,Café
12,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,The Prime Balaji Deluxe @ New Delhi Railway Station,28.645246634338402,77.21743343727594,Hotel
13,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Khan Chacha | खान चाचा | خان چاچا,28.634202294199614,77.22077980678422,Indian Restaurant
14,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,The Drunkyard Cafe,28.641451,77.215506,Tibetan Restaurant
15,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Chaayos,28.631628538643216,77.22036426182864,Café
16,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Wenger's,28.633411895746676,77.21829192902194,Bakery
17,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Karim's | करीम | کریم (Karim's),28.64949759295152,77.2336908547362,Indian Restaurant
18,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Triveni Terrace Cafe,28.62729512040755,77.23267677755523,Café
19,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,HOTEL SARAVANA BHAVAN,28.632319466435003,77.21644531748599,South Indian Restaurant
20,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,The Indian Grill Restaurant,28.646140825017163,77.21513343500447,Restaurant
21,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Farzi Cafe,28.632580798842707,77.22112484247755,Molecular Gastronomy Restaurant
22,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Nathu's Pastry Shop,28.629421564674175,77.23217362373761,Bakery
23,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Tadka,28.640501116044682,77.21320775083299,Indian Restaurant
24,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Bengali Market | बंगाली मार्केट | বাংলা বাজার,28.62949840530067,77.23202048881043,Indian Restaurant
25,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Triveni Kala Sangam | त्रिवेणी कला संगम,28.62727810676408,77.23213690281561,Arcade
26,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,McDonald's,28.64493401837252,77.21398813391185,Fast Food Restaurant
27,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Hotel Broadway New Delhi,28.641057534471244,77.23790802388555,Hotel
28,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Barbeque Nation,28.63025338767433,77.22098501777461,BBQ Joint
29,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Nai Sarak | नई सड़क,28.65283927807197,77.22870777607294,Paper / Office Supplies Store
30,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Nirula's,28.635506399668113,77.2206047835112,Dessert Shop
31,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Chawri Bazaar | चावड़ी बाजार,28.649770989776663,77.22736358642578,Hardware Store
32,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Cafe Coffee Day,28.63609948523326,77.22495786591341,Café
33,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Giani's Di Hatti Rabri Faluda,28.657888576966172,77.22329632154401,Dessert Shop
34,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,"Zen Chinese, Connaught Place",28.633657822271832,77.21949493258369,Chinese Restaurant
35,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Fresc Co,28.628415028106655,77.21954938989002,Italian Restaurant
36,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Starbucks,28.632010831148985,77.21773135560126,Coffee Shop
37,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Domino's Pizza,28.63330076041656,77.22279585941382,Pizza Place
38,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Jama Masjid  |जामा मस्जिद | جامع مسجد (Jama Masjid),28.65048654789679,77.23346292972565,Mosque
39,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Route 04,28.63488981038038,77.22022508672842,Bar
40,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Kake Di Hatti | काके दी हट्टी,28.658049584701654,77.2233770564683,Indian Restaurant
41,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Odeon Pan Shop,28.634233629735867,77.22079782501127,Food & Drink Shop
42,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Chew,28.632001527203066,77.22270642208512,Asian Restaurant
43,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Giani Kulfi,28.657846916335412,77.22323113685417,Dessert Shop
44,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,The Embassy,28.633590069941445,77.22122128391564,Bar
45,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Berco's,28.63240704948879,77.2173230839724,Chinese Restaurant
46,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Parawthe Wale,28.65603318700734,77.23050001546382,Indian Restaurant
47,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Domino's Pizza,28.646,77.211,Pizza Place
48,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Tamasha,28.629663327072745,77.22183483476593,Gastropub
49,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Malahotra Restaurant,28.641051838211972,77.21033320184107,Indian Restaurant
50,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,"Ansari Road, Daryaganj",28.6422581036937,77.24153403785718,Road
51,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Punjabi by Nature Quickie,28.630863493093397,77.21977972293753,North Indian Restaurant
52,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Vivek Hotel New Delhi,28.64112120405789,77.21265763730432,Hotel
53,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Jalebi Wala | जलेबी वाला,28.656177651209596,77.23352648405536,Dessert Shop
54,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,McDonald's,28.63243192048689,77.24101203343099,Fast Food Restaurant
55,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Anand Biryani House,28.62913638616433,77.22012996193826,Indian Restaurant
56,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Sriram Centre For Art And Culture | श्रीराम कला एवं संस्कृति सेंटर,28.627068680383946,77.23303854947768,Art Gallery
57,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Side Wok,28.632907157973833,77.21633720556096,Chinese Restaurant
58,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Chandni Chowk | चाँदनी चौक (Chandni Chowk),28.656076323925312,77.23073986324933,Market
59,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Appetite German bakery,28.640857250087922,77.21175850056954,Snack Place
60,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Barista Lavazza,28.63009745466878,77.22027031076838,Arcade
61,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Shri Ram Centre for Performing Arts,28.62706838557234,77.2332911495828,Theater
62,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,McDonald's,28.661166313684927,77.22759628817572,Fast Food Restaurant
63,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Krishna rooftop cafe,28.641079863493733,77.21366067491157,Indian Chinese Restaurant
64,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Sita Ram Diwan Chand Chole Bhature,28.642323765033268,77.2104165521629,Food
65,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Café Coffee Day,28.631054,77.21697834826568,Coffee Shop
66,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Pind Balluchi,28.630318339248806,77.21760032761195,North Indian Restaurant
67,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Al Jawahar | अल जवाहर | امام جواہر,28.649608846249652,77.23355530889293,Indian Restaurant
68,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Red Fort | Lal Qila | लाल क़िला | لال قلعہ (Red Fort (Lal Qila)),28.655758930875194,77.2419548034668,Monument / Landmark
69,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Kinari Bazaar | किनारी बाजार,28.6548009358371,77.23301890281758,Flea Market
70,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Metropolis Hotel / Tourist Home,28.64070258750328,77.21065447108282,Breakfast Spot
71,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Spice Market,28.65728706392764,77.22259509232056,Food & Drink Shop
72,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Hotel Godwin Deluxe New Delhi,28.64596590170701,77.21525414008858,Motel
73,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Radisson Blu Marina Hotel,28.633896819447788,77.21724092960358,Hotel
74,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Haldiram's,28.656288944079645,77.23170543090595,Snack Place
75,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,McDonald's,28.632365736814616,77.21648256126124,Fast Food Restaurant
76,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,National Gandhi Museum,28.638918583581898,77.24592643864518,History Museum
77,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Hotel Amax,28.646791218889298,77.21329464744466,Hotel
78,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,The exotic roof top Restaurant,28.641039172929673,77.2136341282525,Indian Restaurant
79,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Red Fort Archaeological Museum | लाल किला पुरातत्व संग्रहालय (Red Fort Archaeological Museum),28.655964042955148,77.23765543361783,Museum
80,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Pt. Gaya Prasad Shiv Charan Paranthewale | पंडित गया प्रसाद शिव चरण परांठे वाले,28.656027192178698,77.23043753835134,Indian Restaurant
81,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Lord of the drinks,28.631747627958458,77.2168956566553,Bar
82,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,My Bar,28.64071598696563,77.21068311768227,Bar
83,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Kwality Restaurant,28.629743645035568,77.21743130219578,Indian Restaurant
84,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,McDonald's,28.66128895525179,77.22716404005617,Fast Food Restaurant
85,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Natraj | नटराज,28.656357336560394,77.23058723790143,Snack Place
86,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Sam's Cafe,28.64110245283158,77.21266027981824,Café
87,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Hotel Hari Piorko,28.641100947236374,77.2141135891901,Hotel
88,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Zostel Delhi,28.64558973661711,77.21737338142562,Hostel
89,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Hotel City Star,28.64466061517661,77.21487207885538,Hotel
90,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Café Festa,28.64101653509604,77.21030160576831,Indian Restaurant
91,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Hotel Grand Godwin,28.64590912257855,77.21533022876963,Hotel
92,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Feroz Shah Kotla Stadium | फिरोज शाह कोटला स्टेडियम,28.637907077952665,77.24186897277832,Cricket Ground
93,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,brownie cafe,28.645948320269955,77.21596956253052,Coffee Shop
94,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,The Pearl Hotel,28.64485913887009,77.21419830186179,Hotel
95,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,My Bar Lounge & Restaurant,28.632387528689907,77.21671670393215,Bar
96,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Parathe Wali Gali | पराँठे वाली गली,28.65609952896119,77.2304785201278,Market
97,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Cottage Yes Please,28.641060546574657,77.21037510655337,Hotel
98,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Hotel The Spot/Tourist Information Center/Travel Agent,28.641787,77.214702,Hostel
99,Ajmeri Gate Extension,28.643660000000068,77.22883000000007,Monkey Bar,28.63151670186656,77.21629239593994,Pub
100,A G C R,28.630798037285533,77.27580261992854,Pizza Hut,28.63700855933603,77.28631762412246,Pizza Place
101,A G C R,28.630798037285533,77.27580261992854,Café Coffee Day,28.628095452607507,77.2819346442222,Coffee Shop
102,A G C R,28.630798037285533,77.27580261992854,Swaminarayan Akshardham,28.61387384,77.28006363,Hindu Temple
103,A G C R,28.630798037285533,77.27580261992854,v3s mall,28.636856146169,77.28536292107172,Arcade
104,A G C R,28.630798037285533,77.27580261992854,cafe coffee day,28.637653750108345,77.28626065294608,Café
105,A G C R,28.630798037285533,77.27580261992854,Bercos,28.63935507318485,77.29120927645869,Chinese Restaurant
106,A G C R,28.630798037285533,77.27580261992854,V3S Mall,28.631342857167073,77.27839965479477,Shopping Mall
107,A G C R,28.630798037285533,77.27580261992854,Domino's Pizza,28.639,77.293,Pizza Place
108,A G C R,28.630798037285533,77.27580261992854,Nazeer foods,28.617507380925005,77.28541715920655,Food & Drink Shop
109,A G C R,28.630798037285533,77.27580261992854,Laxmi Nagar Metro Station,28.630600489340658,77.2776814216999,Light Rail Station
110,A G C R,28.630798037285533,77.27580261992854,Yo! China,28.636929409554757,77.28617649087495,Chinese Restaurant
111,A G C R,28.630798037285533,77.27580261992854,V3S East Centre Mall,28.63715376841017,77.28671550750732,Shopping Mall
112,A G C R,28.630798037285533,77.27580261992854,Wah ji wah,28.6383010142114,77.28289973393122,Dessert Shop
113,A G C R,28.630798037285533,77.27580261992854,Yamuna Bank Metro Station,28.623233994362028,77.26812513656003,Light Rail Station
114,A G C R,28.630798037285533,77.27580261992854,Fun Cinemas,28.63696070493917,77.28598011247396,Multiplex
115,A G C R,28.630798037285533,77.27580261992854,laxmi nagar,28.63976041937538,77.28318589272509,Food & Drink Shop
116,A G C R,28.630798037285533,77.27580261992854,McDonald's,28.637001173140046,77.28683295342701,Fast Food Restaurant
117,A G C R,28.630798037285533,77.27580261992854,Food Court,28.637623497394127,77.28696761195755,Food Court
118,A G C R,28.630798037285533,77.27580261992854,Mother Dairy Ice Cream Corner,28.61835408795163,77.28304614490982,Dessert Shop
119,A G C R,28.630798037285533,77.27580261992854,Yamuna River,28.63376380854155,77.25817680358887,River
120,A G C R,28.630798037285533,77.27580261992854,Traffic Jam at NH.24,28.61746735654221,77.28917823404606,Moving Target
121,Ansari Road,28.646000000000072,77.24387000000007,Haveli Dharampura,28.65324701401681,77.232309176437,Hotel
122,Ansari Road,28.646000000000072,77.24387000000007,Hotel Broadway New Delhi,28.641057534471244,77.23790802388555,Hotel
123,Ansari Road,28.646000000000072,77.24387000000007,Karim's | करीम | کریم (Karim's),28.64949759295152,77.2336908547362,Indian Restaurant
124,Ansari Road,28.646000000000072,77.24387000000007,"Ansari Road, Daryaganj",28.6422581036937,77.24153403785718,Road
125,Ansari Road,28.646000000000072,77.24387000000007,Moti Mahal,28.646522533312474,77.24014482739257,Indian Restaurant
126,Ansari Road,28.646000000000072,77.24387000000007,Red Fort | Lal Qila | लाल क़िला | لال قلعہ (Red Fort (Lal Qila)),28.655758930875194,77.2419548034668,Monument / Landmark
127,Ansari Road,28.646000000000072,77.24387000000007,McDonald's,28.63243192048689,77.24101203343099,Fast Food Restaurant
128,Ansari Road,28.646000000000072,77.24387000000007,Indira Gandhi Indoor Stadium,28.633322577113177,77.24761830597537,Stadium
129,Ansari Road,28.646000000000072,77.24387000000007,Jama Masjid  |जामा मस्जिद | جامع مسجد (Jama Masjid),28.65048654789679,77.23346292972565,Mosque
130,Ansari Road,28.646000000000072,77.24387000000007,National Gandhi Museum,28.638918583581898,77.24592643864518,History Museum
131,Ansari Road,28.646000000000072,77.24387000000007,Nai Sarak | नई सड़क,28.65283927807197,77.22870777607294,Paper / Office Supplies Store
132,Ansari Road,28.646000000000072,77.24387000000007,Jalebi Wala | जलेबी वाला,28.656177651209596,77.23352648405536,Dessert Shop
133,Ansari Road,28.646000000000072,77.24387000000007,Parawthe Wale,28.65603318700734,77.23050001546382,Indian Restaurant
134,Ansari Road,28.646000000000072,77.24387000000007,Chawri Bazaar | चावड़ी बाजार,28.649770989776663,77.22736358642578,Hardware Store
135,Ansari Road,28.646000000000072,77.24387000000007,Chandni Chowk | चाँदनी चौक (Chandni Chowk),28.656076323925312,77.23073986324933,Market
136,Ansari Road,28.646000000000072,77.24387000000007,Red Fort Archaeological Museum | लाल किला पुरातत्व संग्रहालय (Red Fort Archaeological Museum),28.655964042955148,77.23765543361783,Museum
137,Ansari Road,28.646000000000072,77.24387000000007,Kinari Bazaar | किनारी बाजार,28.6548009358371,77.23301890281758,Flea Market
138,Ansari Road,28.646000000000072,77.24387000000007,Stops Hostel Delhi,28.640796944408404,77.23896570534309,Hostel
139,Ansari Road,28.646000000000072,77.24387000000007,Al Jawahar | अल जवाहर | امام جواہر,28.649608846249652,77.23355530889293,Indian Restaurant
140,Ansari Road,28.646000000000072,77.24387000000007,Haldiram's,28.656288944079645,77.23170543090595,Snack Place
141,Ansari Road,28.646000000000072,77.24387000000007,Delite Cinemas,28.641347246855624,77.23593391933304,Movie Theater
142,Ansari Road,28.646000000000072,77.24387000000007,Feroz Shah Kotla Stadium | फिरोज शाह कोटला स्टेडियम,28.637907077952665,77.24186897277832,Cricket Ground
143,Ansari Road,28.646000000000072,77.24387000000007,KFC,28.644982021197148,77.22350390164345,Fast Food Restaurant
144,Ansari Road,28.646000000000072,77.24387000000007,Pt. Gaya Prasad Shiv Charan Paranthewale | पंडित गया प्रसाद शिव चरण परांठे वाले,28.656027192178698,77.23043753835134,Indian Restaurant
145,Ansari Road,28.646000000000072,77.24387000000007,Natraj | नटराज,28.656357336560394,77.23058723790143,Snack Place
146,Ansari Road,28.646000000000072,77.24387000000007,Changezi Chicken,28.64375143292846,77.24048581691957,Indian Restaurant
147,Ansari Road,28.646000000000072,77.24387000000007,Tara Palace Daryaganj,28.649744,77.243302,Hotel
148,Ansari Road,28.646000000000072,77.24387000000007,Parathe Wali Gali | पराँठे वाली गली,28.65609952896119,77.2304785201278,Market
149,Ansari Road,28.646000000000072,77.24387000000007,Meena Bazar | मीना बाज़ार,28.65050142436041,77.23615110703864,Flea Market
150,Ansari Road,28.646000000000072,77.24387000000007,Bhaja Govindam,28.641258001072153,77.23601077708814,Indian Restaurant
151,Ansari Road,28.646000000000072,77.24387000000007,Kallan Sweets,28.649710617826102,77.23365320895472,Frozen Yogurt Shop
152,Ansari Road,28.646000000000072,77.24387000000007,McDonald's,28.656161882924813,77.23420838244962,Fast Food Restaurant
153,Ansari Road,28.646000000000072,77.24387000000007,Ramlila Ground,28.642031351828596,77.23083436489105,Campground
154,Ansari Road,28.646000000000072,77.24387000000007,Udupi Cafe,28.630797253449934,77.2412590035552,Udupi Restaurant
155,Ansari Road,28.646000000000072,77.24387000000007,Kanwar Ji's | कंवर जी,28.65624695151117,77.23073424979704,Dessert Shop
156,Ansari Road,28.646000000000072,77.24387000000007,Saravana Bhawan,28.628218856876277,77.24353222698248,Indian Restaurant
157,Ansari Road,28.646000000000072,77.24387000000007,Pearey Lal Bhawan,28.628232802545888,77.24148793155125,Performing Arts Venue
158,Aliganj,28.583540000000028,77.21856000000008,The Ploof Deli Marketplace,28.58358302989589,77.22328810710694,Deli / Bodega
159,Aliganj,28.583540000000028,77.21856000000008,Cafe 88,28.582356265813527,77.22685006350183,English Restaurant
160,Aliganj,28.583540000000028,77.21856000000008,Lodhi Gardens (लोधी बाग़) (Lodhi Gardens),28.591424087968747,77.22089907148106,Park
161,Aliganj,28.583540000000028,77.21856000000008,Oriental Octopus At Habitat,28.589232437923798,77.22568297009319,Chinese Restaurant
162,Aliganj,28.583540000000028,77.21856000000008,Guppy by ai,28.58460985818943,77.22370812439075,Japanese Restaurant
163,Aliganj,28.583540000000028,77.21856000000008,Sagar South Indian Restaurant,28.573392633956587,77.23029286074349,South Indian Restaurant
164,Aliganj,28.583540000000028,77.21856000000008,Amici Cafe,28.573747782505524,77.23017769336003,Italian Restaurant
165,Aliganj,28.583540000000028,77.21856000000008,L'Opera,28.599784379249712,77.2261441150033,Café
166,Aliganj,28.583540000000028,77.21856000000008,Thyagraj Sports Complex,28.57752844755504,77.21815944676437,Athletics & Sports
167,Aliganj,28.583540000000028,77.21856000000008,Elma's Brasserie,28.584492612321917,77.22664730184378,Restaurant
168,Aliganj,28.583540000000028,77.21856000000008,Perch,28.599987403620787,77.22634986618046,Café
169,Aliganj,28.583540000000028,77.21856000000008,Hot Chimney,28.58370160693686,77.22057434083216,Indian Restaurant
170,Aliganj,28.583540000000028,77.21856000000008,Subway,28.583212668506818,77.22666442662161,Sandwich Place
171,Aliganj,28.583540000000028,77.21856000000008,Public Affair,28.600030292398554,77.22647823218283,Lounge
172,Aliganj,28.583540000000028,77.21856000000008,Sevilla,28.60114350202022,77.21617449259902,Mediterranean Restaurant
173,Aliganj,28.583540000000028,77.21856000000008,SODABOTTLEOPENERWALA,28.600140869804918,77.22627303643019,Irani Cafe
174,Aliganj,28.583540000000028,77.21856000000008,The Claridges,28.600705467708647,77.21660146431111,Hotel
175,Aliganj,28.583540000000028,77.21856000000008,Jaipur Polo Grounds,28.591624642169958,77.21259579215446,Racetrack
176,Aliganj,28.583540000000028,77.21856000000008,Domino's Pizza,28.57,77.22,Pizza Place
177,Aliganj,28.583540000000028,77.21856000000008,Tres,28.584647433365408,77.22316450155196,Italian Restaurant
178,Aliganj,28.583540000000028,77.21856000000008,Smoke House Deli,28.599850091754014,77.22689969233812,French Restaurant
179,Aliganj,28.583540000000028,77.21856000000008,subway,28.57368467591628,77.23027955927446,Sandwich Place
180,Aliganj,28.583540000000028,77.21856000000008,Defence Colony Bakery,28.573774427297202,77.2302969610191,Bakery
181,Aliganj,28.583540000000028,77.21856000000008,Brown sugar,28.573646481336336,77.23029155517776,Café
182,Aliganj,28.583540000000028,77.21856000000008,Domino's Pizza,28.567,77.22,Pizza Place
183,Aliganj,28.583540000000028,77.21856000000008,Swagath Restaurant & Bar,28.573488628580655,77.23018334548219,Indian Restaurant
184,Aliganj,28.583540000000028,77.21856000000008,Colonel's Kababz,28.574008745531483,77.23048985381021,Indian Restaurant
185,Aliganj,28.583540000000028,77.21856000000008,Cafe Coffee Day,28.568330085672176,77.21947510858563,Coffee Shop
186,Aliganj,28.583540000000028,77.21856000000008,Boombox Cafe,28.59983612164406,77.22595710511034,Pub
187,Aliganj,28.583540000000028,77.21856000000008,Shirdi Sai Baba Temple,28.589358549162746,77.22910633736561,Temple
188,Aliganj,28.583540000000028,77.21856000000008,Safdarjung's Tomb | सफदरजंग का मकबरा (Safdarjung's Tomb),28.58944963553351,77.2125059630911,Historic Site
189,Aliganj,28.583540000000028,77.21856000000008,The All American Diner,28.589250577250006,77.22558629729524,Diner
190,Aliganj,28.583540000000028,77.21856000000008,Defence Colony Market,28.573653048567323,77.23013360885876,Market
191,Aliganj,28.583540000000028,77.21856000000008,Moti Mahal Deluxe,28.568538860850442,77.21926835008128,Indian Restaurant
192,Aliganj,28.583540000000028,77.21856000000008,4S Chinese & Thai,28.57316196944773,77.23042453874152,Bar
193,Aliganj,28.583540000000028,77.21856000000008,Choko La,28.600138794487933,77.22644666913693,Food
194,Aliganj,28.583540000000028,77.21856000000008,cafe coffee day,28.5734776430625,77.23038060176421,Coffee Shop
195,Aliganj,28.583540000000028,77.21856000000008,Moets Stone,28.573238361371025,77.23053722007795,Italian Restaurant
196,Aliganj,28.583540000000028,77.21856000000008,Moets Sizzlers,28.573136695769623,77.23043086780952,Restaurant
197,Aliganj,28.583540000000028,77.21856000000008,Costa Coffee,28.569475,77.220533,Coffee Shop
198,Aliganj,28.583540000000028,77.21856000000008,Starbucks,28.56824059819533,77.21948104086641,Coffee Shop
199,Aliganj,28.583540000000028,77.21856000000008,Cafe Coffee Day,28.58491064499612,77.22659453667941,Café
200,Aliganj,28.583540000000028,77.21856000000008,INA Metro Station,28.574082597586237,77.20929622650146,Train Station
201,Aliganj,28.583540000000028,77.21856000000008,Eatopia,28.58998253129265,77.22550008124124,Food Court
202,Aliganj,28.583540000000028,77.21856000000008,Cafe Coffee Day,28.59980834776502,77.22675299743563,Café
203,Aliganj,28.583540000000028,77.21856000000008,Subway,28.5995844497909,77.22618510662795,Sandwich Place
204,Aliganj,28.583540000000028,77.21856000000008,Dilli Haat | दिल्ली हाट (Dilli Haat),28.573132169480406,77.20880977789854,Market
205,Aliganj,28.583540000000028,77.21856000000008,Kent's,28.574091303850583,77.23045544798215,Burger Joint
206,Aliganj,28.583540000000028,77.21856000000008,The Blue Door Cafe,28.600067825914692,77.22658165186408,Café
207,Aliganj,28.583540000000028,77.21856000000008,Jawaharlal Nehru Stadium,28.583104394989423,77.23258667455801,Stadium
208,Aliganj,28.583540000000028,77.21856000000008,Bengali Sweets,28.569537550088498,77.22094000628562,Indian Restaurant
209,Aliganj,28.583540000000028,77.21856000000008,Dhaba by Claridges,28.600633368284306,77.21655356969086,North Indian Restaurant
210,Aliganj,28.583540000000028,77.21856000000008,Arza Bibi Kebabs,28.600007551795642,77.2266588129755,Asian Restaurant
211,Aliganj,28.583540000000028,77.21856000000008,The Kitchen,28.599850861853835,77.22638309121834,Eastern European Restaurant
212,Aliganj,28.583540000000028,77.21856000000008,McDonald's,28.568451001384812,77.21950255806662,Fast Food Restaurant
213,Aliganj,28.583540000000028,77.21856000000008,East Kidwai Nagar Market,28.57377978110654,77.21621696945307,Dim Sum Restaurant
214,Aliganj,28.583540000000028,77.21856000000008,Kerala Hotel,28.574072854821548,77.20992893347261,Indian Restaurant
215,Aliganj,28.583540000000028,77.21856000000008,South Extension - I Market,28.56824075969489,77.22015380859375,Market
216,Aliganj,28.583540000000028,77.21856000000008,Costa Coffee South Extension 1,28.569327677469605,77.22043751528555,Café
217,Aliganj,28.583540000000028,77.21856000000008,Rollmaal,28.573060736339777,77.23043673644335,Indian Restaurant
218,Aliganj,28.583540000000028,77.21856000000008,Daitchi,28.56819754073076,77.22247657246882,Chinese Restaurant
219,Aliganj,28.583540000000028,77.21856000000008,Jade,28.600383802307814,77.21678961059109,Chinese Restaurant
220,Aliganj,28.583540000000028,77.21856000000008,Aura,28.600385692676436,77.21624851226807,Hotel Bar
